"","bike_id","start_time","stop_time","start_station","start_lat","start_long","end_station","end_lat","end_long","type","birth_year","gender","date","day","month","year","distance_meters","journey_time","age","age_group"
"544","26301",2018-12-08 14:02:35.285,2018-12-08 14:08:32.234,"3194",40.7253399253558,-74.0676221251488,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1954,"Male",2018-12-08,"Sat","Dec",2018,681.979668871936,5.95,64,"50+"
"545","26301",2018-12-08 14:22:02.305,2018-12-08 14:29:40.641,"3195",40.7307426253066,-74.0637838840485,"3193",40.7246050998869,-74.0784059464931,"Subscriber",1990,"Female",2018-12-08,"Sat","Dec",2018,1410.83120667015,7.64,28,"26 to 50"
"546","26301",2018-12-08 14:39:11.612,2018-12-08 16:40:19.559,"3193",40.7246050998869,-74.0784059464931,"3195",40.7307426253066,-74.0637838840485,"Customer",1985,"Male",2018-12-08,"Sat","Dec",2018,1410.83120667015,121.13,33,"26 to 50"
"547","26301",2018-12-08 20:33:51.469,2018-12-08 20:36:35.852,"3195",40.7307426253066,-74.0637838840485,"3194",40.7253399253558,-74.0676221251488,"Subscriber",1993,"Male",2018-12-08,"Sat","Dec",2018,681.979668871936,2.74,25,"25 and under"
"548","26301",2018-12-09 09:44:23.198,2018-12-09 09:46:29.26,"3194",40.7253399253558,-74.0676221251488,"3678",40.7257261374256,-74.0719592571259,"Subscriber",1994,"Female",2018-12-09,"Sun","Dec",2018,368.916381132383,2.1,24,"25 and under"
"549","26301",2018-12-09 11:09:33.057,2018-12-09 11:14:49.348,"3678",40.7257261374256,-74.0719592571259,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1970,"Male",2018-12-09,"Sun","Dec",2018,887.318798268133,5.27,48,"26 to 50"
"550","26301",2018-12-09 16:37:29.446,2018-12-09 16:59:07.649,"3195",40.7307426253066,-74.0637838840485,"3694",40.71113,-74.0789,"Subscriber",1994,"Male",2018-12-09,"Sun","Dec",2018,2524.79332955992,21.64,24,"25 and under"
"551","26301",2018-12-10 11:41:29.485,2018-12-10 11:53:21.823,"3694",40.71113,-74.0789,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1994,"Male",2018-12-10,"Mon","Dec",2018,2524.79332955992,11.87,24,"25 and under"
"552","26301",2018-12-10 15:49:40.426,2018-12-10 15:58:31.925,"3195",40.7307426253066,-74.0637838840485,"3280",40.719282200707,-74.071261882782,"Subscriber",1960,"Male",2018-12-10,"Mon","Dec",2018,1420.84751502793,8.86,58,"50+"
"553","26301",2018-12-11 10:10:45.36,2018-12-11 10:16:39.701,"3280",40.719282200707,-74.071261882782,"3194",40.7253399253558,-74.0676221251488,"Subscriber",1988,"Male",2018-12-11,"Tue","Dec",2018,739.656505692819,5.91,30,"26 to 50"
"554","26307",2018-03-08 21:19:52.117,2018-03-08 21:24:19.835,"3225",40.7236589,-74.0641943,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1989,"Male",2018-03-08,"Thu","Mar",2018,787.401803264907,4.46,29,"26 to 50"
"555","26307",2018-03-08 22:12:13.07,2018-03-08 22:16:29.983,"3195",40.7307426253066,-74.0637838840485,"3225",40.7236589,-74.0641943,"Subscriber",1989,"Male",2018-03-08,"Thu","Mar",2018,787.401803264907,4.28,29,"26 to 50"
"556","26307",2018-03-09 05:16:51.082,2018-03-09 05:29:44.073,"3225",40.7236589,-74.0641943,"3206",40.7311689,-74.0575736,"Subscriber",1962,"Male",2018-03-09,"Fri","Mar",2018,1004.16946831265,12.88,56,"50+"
"557","26307",2018-03-09 05:50:05.14,2018-03-09 05:53:00.634,"3206",40.7311689,-74.0575736,"3209",40.7241765,-74.0506564,"Subscriber",1985,"Female",2018-03-09,"Fri","Mar",2018,971.819768022229,2.92,33,"26 to 50"
"558","26307",2018-03-09 10:19:00.999,2018-03-09 10:23:34.618,"3209",40.7241765,-74.0506564,"3185",40.7177325,-74.043845,"Subscriber",1988,"Male",2018-03-09,"Fri","Mar",2018,918.294929736076,4.56,30,"26 to 50"
"559","26307",2018-03-10 13:12:02.859,2018-03-10 13:32:15.924,"3185",40.7177325,-74.043845,"3199",40.7287448,-74.0321082,"Customer",1969,"Unknown",2018-03-10,"Sat","Mar",2018,1574.40427968144,20.22,49,"26 to 50"
"560","26307",2018-03-11 14:58:57.324,2018-03-11 15:00:42.043,"3199",40.7287448,-74.0321082,"3202",40.7272235,-74.0337589,"Subscriber",1987,"Female",2018-03-11,"Sun","Mar",2018,219.058973365135,1.75,31,"26 to 50"
"561","26307",2018-03-11 18:02:49.618,2018-03-11 18:08:34.359,"3202",40.7272235,-74.0337589,"3187",40.7211236,-74.03805095,"Customer",1999,"Male",2018-03-11,"Sun","Mar",2018,768.335469430186,5.75,19,"25 and under"
"562","26307",2018-03-11 21:59:36.634,2018-03-11 22:05:08.605,"3187",40.7211236,-74.03805095,"3276",40.7145840353589,-74.042817056179,"Subscriber",1992,"Male",2018-03-11,"Sun","Mar",2018,830.390296397447,5.53,26,"26 to 50"
"563","26307",2018-03-13 18:36:11.998,2018-03-13 18:41:09.041,"3186",40.7195861164717,-74.0431174635887,"3209",40.7241765,-74.0506564,"Subscriber",1983,"Female",2018-03-13,"Tue","Mar",2018,815.814887602648,4.95,35,"26 to 50"
"564","26307",2018-03-14 08:56:57.877,2018-03-14 09:04:09.458,"3209",40.7241765,-74.0506564,"3214",40.7127742,-74.0364857,"Subscriber",1994,"Male",2018-03-14,"Wed","Mar",2018,1742.65341184185,7.19,24,"25 and under"
"565","26307",2018-03-14 17:58:51.847,2018-03-14 18:10:41.817,"3214",40.7127742,-74.0364857,"3209",40.7241765,-74.0506564,"Subscriber",1994,"Male",2018-03-14,"Wed","Mar",2018,1742.65341184185,11.83,24,"25 and under"
"566","26307",2018-03-15 19:54:38.341,2018-03-15 19:57:24.347,"3209",40.7241765,-74.0506564,"3272",40.7233315864644,-74.0459525585174,"Subscriber",1988,"Male",2018-03-15,"Thu","Mar",2018,408.332177303781,2.77,30,"26 to 50"
"567","26307",2018-03-16 10:55:24.4,2018-03-16 10:58:24.833,"3272",40.7233315864644,-74.0459525585174,"3187",40.7211236,-74.03805095,"Subscriber",1981,"Male",2018-03-16,"Fri","Mar",2018,711.190254341617,3.01,37,"26 to 50"
"568","26307",2018-03-19 17:34:58.878,2018-03-19 17:53:32.302,"3198",40.7487159453802,-74.0404433012009,"3207",40.7376037,-74.0524783,"Subscriber",1986,"Female",2018-03-19,"Mon","Mar",2018,1598.75266671815,18.56,32,"26 to 50"
"569","26307",2018-03-19 21:16:00.447,2018-03-19 21:27:17.737,"3207",40.7376037,-74.0524783,"3207",40.7376037,-74.0524783,"Subscriber",1991,"Male",2018-03-19,"Mon","Mar",2018,0,11.29,27,"26 to 50"
"570","26307",2018-03-20 08:24:57.113,2018-03-20 08:36:57.517,"3207",40.7376037,-74.0524783,"3202",40.7272235,-74.0337589,"Subscriber",1993,"Male",2018-03-20,"Tue","Mar",2018,1956.85592777146,12.01,25,"25 and under"
"571","26307",2018-03-20 16:23:47.375,2018-03-20 16:43:09.985,"3202",40.7272235,-74.0337589,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1968,"Male",2018-03-20,"Tue","Mar",2018,2566.4048031652,19.38,50,"26 to 50"
"572","26307",2018-03-20 18:06:54.247,2018-03-20 18:31:45.257,"3195",40.7307426253066,-74.0637838840485,"3183",40.7162469,-74.0334588,"Subscriber",1989,"Male",2018-03-20,"Tue","Mar",2018,3025.76828443408,24.85,29,"26 to 50"
"573","26307",2018-03-20 21:33:38.565,2018-03-20 21:37:32.123,"3183",40.7162469,-74.0334588,"3267",40.7124188237569,-74.0385255217552,"Subscriber",1992,"Male",2018-03-20,"Tue","Mar",2018,603.326009512665,3.89,26,"26 to 50"
"574","26307",2018-03-23 08:00:25.033,2018-03-23 08:03:42.114,"3267",40.7124188237569,-74.0385255217552,"3183",40.7162469,-74.0334588,"Subscriber",1981,"Unknown",2018-03-23,"Fri","Mar",2018,603.326009512665,3.28,37,"26 to 50"
"575","26307",2018-03-23 08:54:53.27,2018-03-23 08:58:39.512,"3267",40.7124188237569,-74.0385255217552,"3183",40.7162469,-74.0334588,"Subscriber",1991,"Male",2018-03-23,"Fri","Mar",2018,603.326009512665,3.77,27,"26 to 50"
"576","26307",2018-03-23 13:27:25.363,2018-03-23 13:32:03.523,"3183",40.7162469,-74.0334588,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1986,"Male",2018-03-23,"Fri","Mar",2018,896.383536055941,4.64,32,"26 to 50"
"577","26307",2018-03-23 14:10:50.816,2018-03-23 14:14:47.075,"3186",40.7195861164717,-74.0431174635887,"3187",40.7211236,-74.03805095,"Subscriber",1988,"Female",2018-03-23,"Fri","Mar",2018,460.861424310765,3.94,30,"26 to 50"
"578","26307",2018-03-25 19:14:42.394,2018-03-25 19:26:56.108,"3639",40.7192517,-74.034234,"3639",40.7192517,-74.034234,"Subscriber",1981,"Female",2018-03-25,"Sun","Mar",2018,0,12.23,37,"26 to 50"
"579","26307",2018-03-26 08:28:14.523,2018-03-26 08:33:33.938,"3639",40.7192517,-74.034234,"3202",40.7272235,-74.0337589,"Subscriber",1989,"Male",2018-03-26,"Mon","Mar",2018,886.166460868366,5.32,29,"26 to 50"
"580","26307",2018-03-26 14:31:45.686,2018-03-26 14:36:53.936,"3202",40.7272235,-74.0337589,"3203",40.727595966,-74.044247311,"Subscriber",1966,"Male",2018-03-26,"Mon","Mar",2018,887.034798486002,5.14,52,"50+"
"581","26307",2018-03-26 16:15:40.556,2018-03-26 16:20:00.557,"3203",40.727595966,-74.044247311,"3273",40.72165072488,-74.0428841114044,"Subscriber",1989,"Female",2018-03-26,"Mon","Mar",2018,670.180572849936,4.33,29,"26 to 50"
"582","26307",2018-03-26 16:33:42.51,2018-03-26 16:37:10.603,"3273",40.72165072488,-74.0428841114044,"3203",40.727595966,-74.044247311,"Subscriber",1989,"Female",2018-03-26,"Mon","Mar",2018,670.180572849936,3.47,29,"26 to 50"
"583","26307",2018-03-26 18:44:38.72,2018-03-26 18:48:37.317,"3186",40.7195861164717,-74.0431174635887,"3279",40.7216301426384,-74.0499678254128,"Subscriber",1990,"Female",2018-03-26,"Mon","Mar",2018,621.701563471657,3.98,28,"26 to 50"
"584","26307",2018-03-27 15:11:38.334,2018-03-27 15:18:32.822,"3212",40.734785818,-74.050443636,"3640",40.73367,-74.0625,"Subscriber",1986,"Female",2018-03-27,"Tue","Mar",2018,1025.93825865024,6.91,32,"26 to 50"
"585","26307",2018-03-28 00:40:18.002,2018-03-28 00:47:11.565,"3640",40.73367,-74.0625,"3212",40.734785818,-74.050443636,"Subscriber",1986,"Female",2018-03-28,"Wed","Mar",2018,1025.93825865024,6.89,32,"26 to 50"
"586","26307",2018-03-28 13:53:20.583,2018-03-28 14:01:05.328,"3212",40.734785818,-74.050443636,"3640",40.73367,-74.0625,"Subscriber",1986,"Female",2018-03-28,"Wed","Mar",2018,1025.93825865024,7.75,32,"26 to 50"
"587","26307",2018-03-28 14:22:05.54,2018-03-28 14:30:13.688,"3640",40.73367,-74.0625,"3210",40.742677141,-74.051788633,"Subscriber",1950,"Male",2018-03-28,"Wed","Mar",2018,1348.72360069167,8.14,68,"50+"
"588","26307",2018-03-28 15:51:52.846,2018-03-28 16:02:47.103,"3210",40.742677141,-74.051788633,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1950,"Male",2018-03-28,"Wed","Mar",2018,1668.25894344536,10.9,68,"50+"
"589","26307",2018-03-28 17:52:37.302,2018-03-28 18:07:11.033,"3195",40.7307426253066,-74.0637838840485,"3188",40.7101087,-74.0858489,"Subscriber",1976,"Male",2018-03-28,"Wed","Mar",2018,2953.95491481853,14.56,42,"26 to 50"
"590","26307",2018-03-29 16:58:44.021,2018-03-29 17:16:27.673,"3188",40.7101087,-74.0858489,"3209",40.7241765,-74.0506564,"Subscriber",1985,"Male",2018-03-29,"Thu","Mar",2018,3358.94141031458,17.73,33,"26 to 50"
"591","26307",2018-03-29 18:06:18.872,2018-03-29 18:10:16.031,"3209",40.7241765,-74.0506564,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1986,"Male",2018-03-29,"Thu","Mar",2018,815.814887602648,3.95,32,"26 to 50"
"592","26307",2018-03-29 18:25:26.515,2018-03-29 18:29:17.065,"3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",1976,"Male",2018-03-29,"Thu","Mar",2018,894.589652479464,3.84,42,"26 to 50"
"593","26307",2018-03-29 20:17:27.349,2018-03-29 20:22:22.852,"3186",40.7195861164717,-74.0431174635887,"3209",40.7241765,-74.0506564,"Subscriber",1978,"Female",2018-03-29,"Thu","Mar",2018,815.814887602648,4.93,40,"26 to 50"
"594","26307",2018-03-30 10:57:49.241,2018-03-30 11:01:34.799,"3209",40.7241765,-74.0506564,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1996,"Male",2018-03-30,"Fri","Mar",2018,815.814887602648,3.76,22,"25 and under"
"595","26307",2018-03-30 14:56:59.558,2018-03-30 15:02:09.277,"3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",1981,"Female",2018-03-30,"Fri","Mar",2018,894.589652479464,5.16,37,"26 to 50"
"596","26307",2018-03-30 15:58:44.596,2018-03-30 16:10:56.174,"3203",40.727595966,-74.044247311,"3214",40.7127742,-74.0364857,"Customer",1969,"Unknown",2018-03-30,"Fri","Mar",2018,1771.76385367724,12.19,49,"26 to 50"
"597","26307",2018-03-31 07:57:53.568,2018-03-31 08:01:19.924,"3214",40.7127742,-74.0364857,"3275",40.7183551982321,-74.0389144420624,"Subscriber",1983,"Female",2018-03-31,"Sat","Mar",2018,652.854016702545,3.44,35,"26 to 50"
"598","26307",2018-03-31 08:21:05.22,2018-03-31 08:24:34.67,"3275",40.7183551982321,-74.0389144420624,"3183",40.7162469,-74.0334588,"Subscriber",1993,"Male",2018-03-31,"Sat","Mar",2018,517.014805533774,3.49,25,"25 and under"
"599","26307",2018-04-01 15:43:48.236,2018-04-01 15:46:17.238,"3183",40.7162469,-74.0334588,"3639",40.7192517,-74.034234,"Subscriber",1988,"Male",2018-04-01,"Sun","Apr",2018,340.046170684407,2.48,30,"26 to 50"
"600","26307",2018-04-03 08:32:53.09,2018-04-03 08:38:43.885,"3639",40.7192517,-74.034234,"3202",40.7272235,-74.0337589,"Subscriber",1989,"Male",2018-04-03,"Tue","Apr",2018,886.166460868366,5.85,29,"26 to 50"
"601","26307",2018-04-03 20:25:23.207,2018-04-03 20:27:33.131,"3202",40.7272235,-74.0337589,"3199",40.7287448,-74.0321082,"Subscriber",1988,"Male",2018-04-03,"Tue","Apr",2018,219.058973365135,2.17,30,"26 to 50"
"602","26307",2018-04-05 09:05:54.504,2018-04-05 09:07:28.061,"3199",40.7287448,-74.0321082,"3202",40.7272235,-74.0337589,"Subscriber",1988,"Male",2018-04-05,"Thu","Apr",2018,219.058973365135,1.56,30,"26 to 50"
"603","26307",2018-04-05 15:54:06.819,2018-04-05 15:56:32.202,"3202",40.7272235,-74.0337589,"3199",40.7287448,-74.0321082,"Subscriber",1987,"Female",2018-04-05,"Thu","Apr",2018,219.058973365135,2.42,31,"26 to 50"
"604","26307",2018-04-05 17:52:20.588,2018-04-05 18:13:21.732,"3199",40.7287448,-74.0321082,"3210",40.742677141,-74.051788633,"Subscriber",1987,"Male",2018-04-05,"Thu","Apr",2018,2270.98039929224,21.02,31,"26 to 50"
"605","26307",2018-04-05 20:28:37.515,2018-04-05 20:34:42.595,"3210",40.742677141,-74.051788633,"3212",40.734785818,-74.050443636,"Subscriber",1991,"Female",2018-04-05,"Thu","Apr",2018,883.655821213593,6.08,27,"26 to 50"
"606","26307",2018-04-06 05:34:14.324,2018-04-06 05:40:48.579,"3212",40.734785818,-74.050443636,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1995,"Male",2018-04-06,"Fri","Apr",2018,1797.80236703158,6.57,23,"25 and under"
"607","26307",2018-04-06 14:24:00.807,2018-04-06 14:26:26.324,"3194",40.7253399253558,-74.0676221251488,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1990,"Male",2018-04-06,"Fri","Apr",2018,681.979668871936,2.43,28,"26 to 50"
"608","26307",2018-04-06 17:35:19.606,2018-04-06 17:43:48.775,"3195",40.7307426253066,-74.0637838840485,"3193",40.7246050998869,-74.0784059464931,"Subscriber",1984,"Male",2018-04-06,"Fri","Apr",2018,1410.83120667015,8.49,34,"26 to 50"
"609","26307",2018-04-09 08:45:19.644,2018-04-09 08:55:24.497,"3193",40.7246050998869,-74.0784059464931,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1984,"Male",2018-04-09,"Mon","Apr",2018,1410.83120667015,10.08,34,"26 to 50"
"610","26307",2018-04-09 18:17:36.194,2018-04-09 18:26:55.358,"3195",40.7307426253066,-74.0637838840485,"3210",40.742677141,-74.051788633,"Subscriber",1985,"Male",2018-04-09,"Mon","Apr",2018,1668.25894344536,9.32,33,"26 to 50"
"611","26307",2018-04-10 08:04:06.081,2018-04-10 08:17:56.094,"3210",40.742677141,-74.051788633,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1954,"Male",2018-04-10,"Tue","Apr",2018,1668.25894344536,13.83,64,"50+"
"612","26307",2018-04-10 08:49:58.939,2018-04-10 09:06:15.902,"3195",40.7307426253066,-74.0637838840485,"3639",40.7192517,-74.034234,"Subscriber",1986,"Male",2018-04-10,"Tue","Apr",2018,2803.70591841693,16.28,32,"26 to 50"
"613","26307",2018-04-10 10:26:43.887,2018-04-10 10:28:20.229,"3639",40.7192517,-74.034234,"3183",40.7162469,-74.0334588,"Subscriber",1967,"Male",2018-04-10,"Tue","Apr",2018,340.046170684407,1.61,51,"50+"
"614","26307",2018-04-10 16:58:28.737,2018-04-10 17:07:03.608,"3183",40.7162469,-74.0334588,"3192",40.7112423,-74.0557013,"Subscriber",1985,"Male",2018-04-10,"Tue","Apr",2018,1959.89601680754,8.58,33,"26 to 50"
"615","26307",2018-04-11 07:50:48.231,2018-04-11 07:58:52.395,"3192",40.7112423,-74.0557013,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1990,"Female",2018-04-11,"Wed","Apr",2018,1410.3547728804,8.07,28,"26 to 50"
"616","26307",2018-04-11 17:51:38.599,2018-04-11 17:56:05.7,"3186",40.7195861164717,-74.0431174635887,"3276",40.7145840353589,-74.042817056179,"Subscriber",1965,"Male",2018-04-11,"Wed","Apr",2018,556.052953348291,4.45,53,"50+"
"617","26307",2018-04-12 08:38:35.294,2018-04-12 08:43:16.02,"3276",40.7145840353589,-74.042817056179,"3183",40.7162469,-74.0334588,"Subscriber",1965,"Male",2018-04-12,"Thu","Apr",2018,812.010621772088,4.68,53,"50+"
"618","26307",2018-04-12 12:12:32.531,2018-04-12 12:17:11.315,"3269",40.7260117296463,-74.0503889322281,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1981,"Male",2018-04-12,"Thu","Apr",2018,941.582314688131,4.65,37,"26 to 50"
"619","26307",2018-04-12 17:30:11.971,2018-04-12 17:35:40.393,"3186",40.7195861164717,-74.0431174635887,"3269",40.7260117296463,-74.0503889322281,"Subscriber",1979,"Male",2018-04-12,"Thu","Apr",2018,941.582314688131,5.47,39,"26 to 50"
"620","26307",2018-04-13 08:28:22.019,2018-04-13 08:38:09.714,"3269",40.7260117296463,-74.0503889322281,"3273",40.72165072488,-74.0428841114044,"Subscriber",1981,"Male",2018-04-13,"Fri","Apr",2018,797.838823089514,9.79,37,"26 to 50"
"621","26307",2018-04-13 17:32:14.572,2018-04-13 17:36:04.042,"3639",40.7192517,-74.034234,"3202",40.7272235,-74.0337589,"Subscriber",1989,"Male",2018-04-13,"Fri","Apr",2018,886.166460868366,3.82,29,"26 to 50"
"622","26307",2018-04-13 17:49:20.39,2018-04-13 17:57:01.759,"3202",40.7272235,-74.0337589,"3276",40.7145840353589,-74.042817056179,"Subscriber",1982,"Male",2018-04-13,"Fri","Apr",2018,1598.68166863304,7.69,36,"26 to 50"
"623","26307",2018-04-13 17:58:24.482,2018-04-13 18:04:42.525,"3276",40.7145840353589,-74.042817056179,"3192",40.7112423,-74.0557013,"Subscriber",1986,"Male",2018-04-13,"Fri","Apr",2018,1150.2157472702,6.3,32,"26 to 50"
"624","26307",2018-04-14 08:06:50.512,2018-04-14 08:17:39.848,"3192",40.7112423,-74.0557013,"3183",40.7162469,-74.0334588,"Subscriber",1992,"Female",2018-04-14,"Sat","Apr",2018,1959.89601680754,10.82,26,"26 to 50"
"625","26307",2018-04-14 10:30:49.779,2018-04-14 11:13:36.619,"3183",40.7162469,-74.0334588,"3211",40.72152515,-74.046304543,"Customer",1983,"Female",2018-04-14,"Sat","Apr",2018,1233.51675518324,42.78,35,"26 to 50"
"626","26307",2018-04-14 12:04:38.63,2018-04-14 12:40:30.634,"3211",40.72152515,-74.046304543,"3183",40.7162469,-74.0334588,"Customer",1983,"Female",2018-04-14,"Sat","Apr",2018,1233.51675518324,35.87,35,"26 to 50"
"627","26307",2018-04-14 14:25:12.942,2018-04-14 14:35:58.729,"3183",40.7162469,-74.0334588,"3203",40.727595966,-74.044247311,"Subscriber",1991,"Female",2018-04-14,"Sat","Apr",2018,1555.37026810277,10.76,27,"26 to 50"
"628","26307",2018-04-14 14:48:13.038,2018-04-14 15:20:54.767,"3203",40.727595966,-74.044247311,"3203",40.727595966,-74.044247311,"Subscriber",1967,"Male",2018-04-14,"Sat","Apr",2018,0,32.7,51,"50+"
"629","26307",2018-04-14 16:29:09.472,2018-04-14 16:34:21.054,"3203",40.727595966,-74.044247311,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1987,"Male",2018-04-14,"Sat","Apr",2018,894.589652479464,5.19,31,"26 to 50"
"630","26307",2018-04-14 16:54:00.92,2018-04-14 17:06:38.012,"3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",1971,"Female",2018-04-14,"Sat","Apr",2018,894.589652479464,12.62,47,"26 to 50"
"631","26307",2018-04-15 12:28:33.693,2018-04-15 12:30:55.054,"3203",40.727595966,-74.044247311,"3272",40.7233315864644,-74.0459525585174,"Subscriber",1987,"Male",2018-04-15,"Sun","Apr",2018,494.982359405713,2.36,31,"26 to 50"
"632","26307",2018-04-16 20:59:21.918,2018-04-16 21:07:44.591,"3272",40.7233315864644,-74.0459525585174,"3192",40.7112423,-74.0557013,"Subscriber",1989,"Male",2018-04-16,"Mon","Apr",2018,1575.05229051313,8.38,29,"26 to 50"
"633","26307",2018-04-17 07:16:58.987,2018-04-17 07:24:30.939,"3192",40.7112423,-74.0557013,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1985,"Male",2018-04-17,"Tue","Apr",2018,1410.3547728804,7.53,33,"26 to 50"
"634","26307",2018-04-17 17:41:46.686,2018-04-17 17:46:21.146,"3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",1981,"Female",2018-04-17,"Tue","Apr",2018,894.589652479464,4.57,37,"26 to 50"
"635","26307",2018-04-18 07:07:43.126,2018-04-18 07:12:42.002,"3203",40.727595966,-74.044247311,"3202",40.7272235,-74.0337589,"Subscriber",1969,"Female",2018-04-18,"Wed","Apr",2018,887.034798486002,4.98,49,"26 to 50"
"636","26307",2018-04-18 17:56:11.915,2018-04-18 17:59:01.359,"3202",40.7272235,-74.0337589,"3199",40.7287448,-74.0321082,"Subscriber",1989,"Female",2018-04-18,"Wed","Apr",2018,219.058973365135,2.82,29,"26 to 50"
"637","26307",2018-04-19 18:50:18.875,2018-04-19 18:55:42.526,"3186",40.7195861164717,-74.0431174635887,"3267",40.7124188237569,-74.0385255217552,"Subscriber",1984,"Male",2018-04-19,"Thu","Apr",2018,885.451942288554,5.39,34,"26 to 50"
"638","26307",2018-04-20 06:18:43.05,2018-04-20 06:24:45.076,"3267",40.7124188237569,-74.0385255217552,"3183",40.7162469,-74.0334588,"Subscriber",1983,"Male",2018-04-20,"Fri","Apr",2018,603.326009512665,6.03,35,"26 to 50"
"639","26307",2018-04-21 22:23:55.727,2018-04-21 22:41:23.165,"3481",40.71649,-74.04105,"3202",40.7272235,-74.0337589,"Subscriber",1989,"Male",2018-04-21,"Sat","Apr",2018,1341.71064128616,17.46,29,"26 to 50"
"640","26307",2018-04-22 13:03:31.62,2018-04-22 13:30:11.443,"3202",40.7272235,-74.0337589,"3192",40.7112423,-74.0557013,"Customer",1958,"Female",2018-04-22,"Sun","Apr",2018,2566.43909140304,26.66,60,"50+"
"641","26307",2018-04-22 14:47:39.244,2018-04-22 17:33:54.985,"3192",40.7112423,-74.0557013,"3192",40.7112423,-74.0557013,"Customer",1969,"Unknown",2018-04-22,"Sun","Apr",2018,0,166.26,49,"26 to 50"
"642","26307",2018-04-23 12:44:54.638,2018-04-23 13:45:16.07,"3192",40.7112423,-74.0557013,"3192",40.7112423,-74.0557013,"Customer",1969,"Unknown",2018-04-23,"Mon","Apr",2018,0,60.36,49,"26 to 50"
"643","26307",2018-05-01 18:01:04.285,2018-05-01 18:03:35.247,"3198",40.7487159453802,-74.0404433012009,"3196",40.7443187,-74.0439909,"Subscriber",1988,"Female",2018-05-01,"Tue","May",2018,572.902807663674,2.52,30,"26 to 50"
"644","26307",2018-05-02 07:53:25.197,2018-05-02 08:13:54.841,"3196",40.7443187,-74.0439909,"3213",40.71848892,-74.047726625,"Subscriber",1977,"Male",2018-05-02,"Wed","May",2018,2885.6718016748,20.49,41,"26 to 50"
"645","26307",2018-05-02 08:46:24.212,2018-05-02 08:49:13.2,"3213",40.71848892,-74.047726625,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1976,"Male",2018-05-02,"Wed","May",2018,408.050064009582,2.82,42,"26 to 50"
"646","26307",2018-05-03 09:23:47.707,2018-05-03 09:28:48.007,"3276",40.7145840353589,-74.042817056179,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1969,"Unknown",2018-05-03,"Thu","May",2018,556.052953348291,5,49,"26 to 50"
"647","26307",2018-05-03 20:48:22.582,2018-05-03 20:54:14.462,"3213",40.71848892,-74.047726625,"3192",40.7112423,-74.0557013,"Subscriber",1988,"Male",2018-05-03,"Thu","May",2018,1049.58815193446,5.86,30,"26 to 50"
"648","26307",2018-05-04 07:25:29.531,2018-05-04 07:38:50.769,"3192",40.7112423,-74.0557013,"3183",40.7162469,-74.0334588,"Subscriber",1993,"Female",2018-05-04,"Fri","May",2018,1959.89601680754,13.35,25,"25 and under"
"649","26307",2018-05-04 08:28:13.988,2018-05-04 08:29:33.052,"3183",40.7162469,-74.0334588,"3184",40.7141454,-74.0335519,"Subscriber",1975,"Male",2018-05-04,"Fri","May",2018,233.500777179786,1.32,43,"26 to 50"
"650","26307",2018-05-04 11:37:56.013,2018-05-04 11:44:38.504,"3184",40.7141454,-74.0335519,"3273",40.72165072488,-74.0428841114044,"Subscriber",1994,"Male",2018-05-04,"Fri","May",2018,1147.33938934942,6.71,24,"25 and under"
"651","26307",2018-05-04 12:16:52.881,2018-05-04 12:22:02.965,"3273",40.72165072488,-74.0428841114044,"3203",40.727595966,-74.044247311,"Subscriber",1989,"Male",2018-05-04,"Fri","May",2018,670.180572849936,5.17,29,"26 to 50"
"652","26307",2018-05-04 12:49:18.449,2018-05-04 12:54:18.55,"3203",40.727595966,-74.044247311,"3202",40.7272235,-74.0337589,"Subscriber",1976,"Male",2018-05-04,"Fri","May",2018,887.034798486002,5,42,"26 to 50"
"653","26307",2018-05-04 17:30:23.865,2018-05-04 17:36:40.491,"3202",40.7272235,-74.0337589,"3185",40.7177325,-74.043845,"Subscriber",1982,"Male",2018-05-04,"Fri","May",2018,1355.35491130889,6.28,36,"26 to 50"
